,Domain,Having_@_symbol,Having_IP,Path,Prefix_suffix_separation,Protocol,Redirection_//_symbol,Sub_domains,URL_Length,age_domain,dns_record,domain_registration_length,http_tokens,label,statistical_report,tiny_url,web_traffic
846,animaldiversity.ummz.umich.edu,0,0,/site/accounts/information/pelecanus_erythrorhynchos.html,0,http,0,1,1,1,0,1,0,0,0,0,0
847,animaldiversity.ummz.umich.edu,0,0,/site/accounts/information/pelecanus_occidentalis.html,0,http,0,1,1,1,0,1,0,0,0,0,0
848,www.kenyabirds.org.uk,0,0,/gw_pelican.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
849,www.kenyabirds.org.uk,0,0,/pb_pelican.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
850,migratorybirds.fws.gov,0,0,/issues/cormorant/greatlakes_q&amp,0,http,0,2,2,1,0,1,0,0,0,0,0
851,web.tiscali.it,0,0,/sv2001/,0,http,0,0,0,0,0,1,0,0,0,0,0
852,nzbirds.com,0,0,/birds/kawau.html,0,http,0,0,0,0,0,0,0,0,0,0,2
853,www.coldwaterimages.com,0,0,/brandt_s_cormorant.html,0,http,0,2,2,0,0,1,0,0,0,0,1
854,www.kenyabirds.org.uk,0,0,/great_cormorant.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
855,www.kenyabirds.org.uk,0,0,/cormorant-lt.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
856,animaldiversity.ummz.umich.edu,0,0,/site/accounts/information/sula_nebouxii.html,0,http,0,1,1,1,0,1,0,0,0,0,0
857,bioweb.uwlax.edu,0,0,/bio203/s2008/kops_aman/,0,http,0,0,0,1,0,1,0,0,0,0,0
858,www.fws.gov,0,0,/midway/mabo.html,0,http,0,2,0,1,0,1,0,0,0,0,0
859,en.wikipedia.org,0,0,/wiki/sula_(bird),0,http,0,0,0,2,0,2,0,0,0,0,0
860,www.fws.gov,0,0,/midway/brbo.html,0,http,0,2,0,1,0,1,0,0,0,0,0
861,www.fws.gov,0,0,/midway/rfbo.html,0,http,0,2,0,1,0,1,0,0,0,0,0
862,www.nzbirds.com,0,0,/birds/takapu.html,0,http,0,2,0,0,0,1,0,0,0,0,2
863,en.wikipedia.org,0,0,/wiki/darter,0,http,0,0,0,2,0,2,0,0,0,0,0
864,www.kenyabirds.org.uk,0,0,/darter.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
865,ibc.hbw.com,0,0,/ibc/phtml/familia.phtml,0,http,0,2,2,0,0,0,0,0,0,0,2
866,www.thebigzoo.com,0,0,/animals/lesser_flamingo.asp,0,http,0,2,0,0,0,0,0,0,0,0,1
867,www.geocities.com,0,0,/flamingo22701/flamingo_mania,0,http,0,0,0,2,0,2,0,0,0,0,2
868,www.geocities.com,0,0,/petsburgh/1975/flamingo.html,0,http,0,2,0,2,0,2,0,0,0,0,2
869,animaldiversity.ummz.umich.edu,0,0,/site/accounts/information/phoenicopterus_ruber.html,0,http,0,1,1,1,0,1,0,0,0,0,0
870,www.mbr-pwrc.usgs.gov,0,0,/id/framlst/i1820id.html,1,http,0,1,0,1,0,1,0,0,0,0,0
871,animals.about.com,0,0,/od/birds/p/greaterflamingo.htm,0,http,0,2,2,2,0,2,0,0,0,1,0
872,www.stanford.edu,0,0,/group/stanfordbirds/text/essays/flamingo_feeding.html,0,http,0,2,1,1,0,1,0,0,0,0,0
873,bioweb.uwlax.edu,0,0,/bio203/s2007/greaney_megh,0,http,0,0,0,1,0,1,0,0,0,0,0
874,www.kenyabirds.org.uk,0,0,/flamingo_g.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
875,www.kenyabirds.org.uk,0,0,/flamingo_l.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
876,www.bbc.co.uk,0,0,/nature/wildfacts/factfiles/3104.shtml,0,http,0,1,2,2,0,2,0,0,0,0,0
877,www.montereybay.com,0,0,/creagrus/woodpeckers.html,0,http,0,2,0,0,0,0,0,0,0,0,2
878,montereybay.com,0,0,/creagrus/barbets.html,0,http,0,0,0,0,0,0,0,0,0,0,2
879,montereybay.com,0,0,/creagrus/asian_barbets.html,0,http,0,0,0,0,0,0,0,0,0,0,2
880,montereybay.com,0,0,/creagrus/african_barbets.html,0,http,0,0,0,0,0,0,0,0,0,0,2
881,animaldiversity.ummz.umich.edu,0,0,/site/accounts/classification/piciformes.html,0,http,0,1,1,1,0,1,0,0,0,0,0
882,pelotes.jea.com,0,0,/animalfact/birds/woodpeck.htm,0,http,0,2,0,0,0,0,0,0,1,0,2
883,www.kenyabirds.org.uk,0,0,/barbet-wh.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
884,www.kenyabirds.org.uk,0,0,/ry_barbet.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
885,www.honoluluzoo.org,0,0,/red_and_yellow_barbet.htm,0,http,0,2,0,0,0,0,0,0,0,0,2
886,www.kenyabirds.org.uk,0,0,/d_barbet.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
887,www.kenyabirds.org.uk,0,0,/tinker-rf.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
888,www.kenyabirds.org.uk,0,0,/nubian_wp.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
889,www.juliezickefoose.com,0,0,/articles/ivory_billed_wp.html,0,http,0,2,2,0,0,0,0,0,0,0,1
890,www.museum.lsu.edu,0,0,/~remsen/ibw.html,0,http,0,1,0,1,0,1,0,0,0,0,0
891,www.rainforestconservation.org,0,0,/data_sheets/birds/cc_woodpecker.html,0,http,0,2,2,0,0,1,0,0,0,0,2
892,animaldiversity.ummz.umich.edu,0,0,/site/accounts/sounds/campephilus_guatemalensis.html,0,http,0,1,1,1,0,1,0,0,0,0,0
893,www.npr.org,0,0,/templates/story/story.php,0,http,0,2,2,0,0,1,0,0,0,0,0
894,www.sciencemag.org,0,0,/cgi/content/abstract/1114103,0,http,0,0,2,0,0,0,0,0,0,0,0
895,www.corante.com,0,0,/loom/archives/2005/04/28/reports_of_my_extinction_are_greatly_exaggerated.php,0,http,0,2,1,2,0,2,0,0,1,0,2
896,www.nature.org,0,0,/ivorybill/,0,http,0,0,0,0,0,0,0,0,0,0,0
897,www.ivorybill.org,0,0,/,0,http,0,0,0,2,0,1,0,0,0,0,1
898,www.fws.gov,0,0,/ivorybill/,0,http,0,0,0,1,0,1,0,0,0,0,0
899,www.ivorybills.blogspot.com,0,0,/,0,http,0,2,0,1,1,1,0,0,0,1,2
900,www.ibwo.org,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
901,www.ivory-bill-woodpecker.com,0,0,/,1,http,0,0,0,0,0,1,0,0,1,0,1
902,www.birds.cornell.edu,0,0,/ivory/,0,http,0,2,0,1,0,1,0,0,0,0,0
903,web2.uwindsor.ca,0,0,/courses/biology/dmennill/ibwo/ibwoindex.php,0,http,0,2,2,0,0,0,0,0,0,0,0
904,www.avesphoto.com,0,0,/website/na/species/flkgil-1.htm,0,http,0,2,2,2,0,2,0,0,0,0,1
905,www.nenature.com,0,0,/northernflicker.htm,0,http,0,2,0,0,0,0,0,0,0,0,2
906,www.mbr-pwrc.usgs.gov,0,0,/id/framlst/i4140id.html,1,http,0,1,0,1,0,1,0,0,0,0,0
907,www.mbr-pwrc.usgs.gov,0,0,/id/framlst/i4050id.html,1,http,0,1,0,1,0,1,0,0,0,0,0
908,www.mangoverde.com,0,0,/birdsound/spec/spec104-167.html,0,http,0,2,2,0,0,0,0,0,0,0,2
909,www.nenature.com,0,0,/pileatedwoodpecker.htm,0,http,0,2,0,0,0,0,0,0,0,0,2
910,www.pileatedwoodpeckercentral.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
911,birds.cornell.edu,0,0,/bfl/speciesaccts/lewwoo.html,0,http,0,2,0,1,0,1,0,0,0,0,0
912,www.focusonnature.com,0,0,/puertoricanwoodpecker.htm,0,http,0,2,2,0,0,1,0,0,0,0,2
913,www.landiss.com,0,0,/woodpecker.htm,0,http,0,2,0,0,0,1,0,0,0,0,2
914,www.mbr-pwrc.usgs.gov,0,0,/id/framlst/i4110id.html,1,http,0,1,0,1,0,1,0,0,0,0,0
915,www.birdphotography.com,0,0,/species/giwo.html,0,http,0,2,0,0,0,0,0,0,0,0,2
916,www.birdsofoklahoma.net,0,0,/gfwoodpecker.htm,0,http,0,2,0,1,1,1,0,0,0,0,1
917,www.arthurgrosset.com,0,0,/sabirds/whitewoodpecker.html,0,http,0,2,2,2,0,2,0,0,0,1,2
918,www.nenature.com,0,0,/redheadedwoodpecker.htm,0,http,0,2,0,0,0,0,0,0,0,0,2
919,www.nenature.com,0,0,/redbelliedwoodpecker.htm,0,http,0,2,0,0,0,0,0,0,0,0,2
920,animaldiversity.ummz.umich.edu,0,0,/site/accounts/information/melanerpes_formicivorus.html,0,http,0,1,1,1,0,1,0,0,0,0,0
921,www.birding.com,0,0,/topbirds/572aw.asp,0,http,0,2,0,0,0,0,0,0,0,0,2
922,www.birds.cornell.edu,0,0,/allaboutbirds/birdguide/red-bellied_woodpecker_dtl.html,0,http,0,1,1,1,0,1,0,0,0,0,0
923,www.birds.cornell.edu,0,0,/allaboutbirds/birdguide/red-headed_woodpecker.html,0,http,0,1,1,1,0,1,0,0,0,0,0
924,www.squirrelhouse.com,0,0,/enter/birds/index.html,0,http,0,2,0,0,0,0,0,0,0,0,1
925,rcwrecovery.fws.gov,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,0
926,www.wbu.com,0,0,/chipperwoods/photos/downy.htm,0,http,0,2,0,0,0,1,0,0,0,0,2
927,www.mbr-pwrc.usgs.gov,0,0,/id/framlst/i3970id.html,1,http,0,1,0,1,0,1,0,0,0,0,0
928,www.mbr-pwrc.usgs.gov,0,0,/id/framlst/i3960id.html,1,http,0,1,0,1,0,1,0,0,0,0,0
929,www.wbu.com,0,0,/chipperwoods/photos/hwood.htm,0,http,0,2,0,0,0,1,0,0,0,0,2
930,www.mbr-pwrc.usgs.gov,0,0,/id/framlst/i3980id.html,1,http,0,1,0,1,0,1,0,0,0,0,0
931,www.mbr-pwrc.usgs.gov,0,0,/id/framlst/i4010id.html,1,http,0,1,0,1,0,1,0,0,0,0,0
932,www.birdnature.com,0,0,/bb3tw.html,0,http,0,2,0,0,0,0,0,0,0,0,1
933,www.nenature.com,0,0,/downywoodpecker.htm,0,http,0,2,0,0,0,0,0,0,0,0,2
934,www.nenature.com,0,0,/hairywoodpecker.htm,0,http,0,2,0,0,0,0,0,0,0,0,2
935,birds.cornell.edu,0,0,/bfl/speciesaccts/ariwoo.html,0,http,0,2,0,1,0,1,0,0,0,0,0
936,animaldiversity.ummz.umich.edu,0,0,/site/accounts/information/picoides_scalaris.html,0,http,0,1,1,1,0,1,0,0,0,0,0
937,www.woodpeckersofeurope.info,0,0,/,0,http,0,0,0,0,0,1,0,0,1,0,1
938,www.birds.cornell.edu,0,0,/allaboutbirds/birdguide/nuttalls_woodpecker_dtl.html,0,http,0,1,1,1,0,1,0,0,0,0,0
939,biology.mhc.edu,0,0,/ybsa/,0,http,0,0,0,1,0,1,0,0,1,0,1
940,imnh.isu.edu,0,0,/digitalatlas/bio/birds/wdpkrs/rnsa/rnsa_mai.htm,0,http,0,2,2,1,0,1,0,0,0,0,0
941,www.stanfordalumni.org,0,0,/birdsite/text/species/red-breasted_sapsucker.html,0,http,0,2,1,0,0,1,0,0,0,0,2
942,www.birdphotography.com,0,0,/species/rbsa.html,0,http,0,2,0,0,0,0,0,0,0,0,2
943,www.mbr-pwrc.usgs.gov,0,0,/id/framlst/i4021id.html,1,http,0,1,0,1,0,1,0,0,0,0,0
944,www.nenature.com,0,0,/yellowbelliedsapsucker.htm,0,http,0,2,0,0,0,0,0,0,0,0,2
945,imnh.isu.edu,0,0,/digitalatlas/bio/birds/wdpkrs/wisa/wisa_mai.htm,0,http,0,2,2,1,0,1,0,0,0,0,0
946,www.birds.cornell.edu,0,0,/allaboutbirds/birdguide/yellow-bellied_sapsucker.html,0,http,0,1,1,1,0,1,0,0,0,0,0
947,bioweb.uwlax.edu,0,0,/bio203/s2008/todd_ange/,0,http,0,0,0,1,0,1,0,0,0,0,0
948,www.kenyabirds.org.uk,0,0,/barb-bt.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
949,www.kenyabirds.org.uk,0,0,/barb-sf.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
950,www.kenyabirds.org.uk,0,0,/barb-rf.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
951,www.mbr-pwrc.usgs.gov,0,0,/id/framlst/i0011id.html,1,http,0,1,0,1,0,1,0,0,0,0,0
952,www.dnr.state.wi.us,0,0,/org/land/er/factsheets/birds/rdnkgr.htm,0,http,0,1,2,0,0,1,0,0,0,0,0
953,www.nenature.com,0,0,/piedbilledgrebe.htm,0,http,0,2,0,0,0,0,0,0,0,0,2
954,www.npwrc.usgs.gov,0,0,/resource/birds/forest/species/podinigr.htm,0,http,0,1,2,1,0,1,0,0,0,0,0
955,www.npwrc.usgs.gov,0,0,/resource/birds/forest/species/podipodi.htm,0,http,0,1,2,1,0,1,0,0,0,0,0
956,www.neseabirds.com,0,0,/sheargreat.htm,0,http,0,2,0,2,0,0,0,0,0,0,2
957,www.neseabirds.com,0,0,/shearcory.htm,0,http,0,2,0,2,0,0,0,0,0,0,2
958,www.neseabirds.com,0,0,/shearwatermanx.htm,0,http,0,2,0,2,0,0,0,0,0,0,2
959,www.neseabirds.com,0,0,/shearwateraudubon.htm,0,http,0,2,0,2,0,0,0,0,0,0,2
960,www.avesphoto.com,0,0,/website/na/species/shwlit-1.htm,0,http,0,2,2,2,0,2,0,0,0,0,1
961,www.austmus.gov.au,0,0,/factsheets/wandering_albatross.htm,0,http,0,1,2,1,0,1,0,0,0,0,2
962,www.shearwaterjourneys.com,0,0,/shyalbatross.html,0,http,0,2,0,0,0,0,0,0,0,0,2
963,www.neseabirds.com,0,0,/stormpwsp.htm,0,http,0,2,0,2,0,0,0,0,0,0,2
964,www.neseabirds.com,0,0,/stormpetrelwf.htm,0,http,0,2,0,2,1,0,0,0,0,0,2
965,www.seabirding.com,0,0,/bpiimage.htm,0,http,0,2,0,0,0,1,0,0,0,0,2
966,www.oceanwanderers.com,0,0,/bermudapet.html,0,http,0,2,0,0,0,1,0,0,0,0,2
967,www.borealforest.org,0,0,/world/birds/short_tailed_shearwater.htm,0,http,0,2,2,0,0,0,0,0,0,0,2
968,nzbirds.com,0,0,/birds/bluepetrel.html,0,http,0,0,0,0,0,0,0,0,0,0,2
969,www.avesphoto.com,0,0,/website/na/species/petbcp-2.htm,0,http,0,2,2,2,0,2,0,0,0,0,1
970,www.mbr-pwrc.usgs.gov,0,0,/id/framlst/i1090id.html,1,http,0,1,0,1,0,1,0,0,0,0,0
971,www.birdguides.com,0,0,/species/species.asp,0,http,0,2,2,2,0,2,0,0,0,0,2
972,nzbirds.com,0,0,/birds/titi.html,0,http,0,0,0,0,0,0,0,0,0,0,2
973,www.falklandsconservation.com,0,0,/wildlife/albatross/black-browed-albatross.html,0,http,0,2,1,0,0,1,0,0,0,0,2
974,www.falklandsconservation.com,0,0,/wildlife/albatross/southern-giant-petrel.html,0,http,0,2,1,0,0,1,0,0,0,0,2
975,www.falklandsconservation.com,0,0,/wildlife/albatross/white-chinned-petrel.html,0,http,0,2,1,0,0,1,0,0,0,0,2
976,www.parrotsinternational.org,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
977,www.netpets.com,0,0,/birds/reference/lafeber/8/incredible_beak.html,0,http,0,2,2,0,0,1,0,0,0,0,2
978,www.freeparrots.net,0,0,NA,0,http,0,0,0,0,0,0,0,0,0,0,1
979,hatchedtoflyfree.org,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
980,vtpb-www2.cvm.tamu.edu,0,0,/brightsmith/,1,http,0,2,0,1,0,1,0,0,1,0,0
981,www.cityparrots.org,0,0,/,0,http,0,0,0,2,0,1,0,0,0,0,2
982,www.nzbirds.com,0,0,/birds/sulphurcrested.html,0,http,0,2,0,0,0,0,0,0,0,0,2
983,papagaio2000.sites.uol.com.br,0,0,/indexing.htm,0,http,0,1,0,1,0,1,0,0,0,0,2
984,www.nepa.gov.jm,0,0,/yourenv/biodiversity/species/black_billed.htm,0,http,0,1,2,1,0,1,0,0,0,0,2
985,www.avesphoto.com,0,0,/website/na/species/parrcr-1.htm,0,http,0,2,2,2,0,2,0,0,0,0,1
986,www.oaklandzoo.org,0,0,/meet_the_animals/yellow-naped-amazon-parrot*,0,http,0,0,2,0,0,0,0,0,0,0,2
987,www.greatgreenmacaw.org,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
988,hatchedtoflyfree.homestead.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
989,www.bluemacaws.org,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
990,freespace.virgin.net,0,0,/susan.armitage/macaws.htm,0,http,0,1,0,0,0,1,0,0,0,0,2
991,www.macawlanding.org,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
992,vtpb-www2.cvm.tamu.edu,0,0,/brightsmith/,1,http,0,2,0,1,0,1,0,0,1,0,0
993,www.nzbirds.com,0,0,/birds/kakarikiyellow.html,0,http,0,2,0,0,0,0,0,0,0,0,2
994,nzbirds.com,0,0,/birds/antipodesparakeet.html,0,http,0,0,0,0,0,0,0,0,0,0,2
995,animaldiversity.ummz.umich.edu,0,0,/site/accounts/information/nestor_notabilis.html,0,http,0,1,1,1,0,1,0,0,0,0,0
996,www.nzbirds.com,0,0,/birds/kea.html,0,http,0,2,0,0,0,0,0,0,0,0,2
997,nzbirds.com,0,0,/birds/kaka.html,0,http,0,0,0,0,0,0,0,0,0,0,2
998,haryana-online.com,0,0,/fauna/birds/alexandrine_parakeet.htm,1,http,0,0,2,2,0,2,0,0,0,0,2
999,www.birdlife.org,0,0,/datazone/species/index.html,0,http,0,1,1,0,0,1,0,0,0,0,2
1000,www.kakapo.net,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
1001,en.wikipedia.org,0,0,/wiki/kakapo,0,http,0,0,0,2,0,2,0,0,0,0,0
1002,nzbirds.com,0,0,/birds/kakapo.html,0,http,0,0,0,0,0,0,0,0,0,0,2
1003,www.kakaporecovery.org.nz,0,0,/,0,http,0,2,0,1,0,1,0,0,0,0,2
1004,bioweb.uwlax.edu,0,0,/bio203/s2008/runde_sama/,0,http,0,0,0,1,0,1,0,0,0,0,0
1005,www.kenyabirds.org.uk,0,0,/parrot-ob.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
1006,www.wingscentral.org,0,0,/aps/faqcapes.aspx,0,http,0,2,0,0,0,1,0,0,0,0,1
1007,www.wingscc.com,0,0,/aps/poicep.htm,0,http,0,2,0,0,0,1,0,0,0,0,2
1008,www.seabirds.org,0,0,/penguins.htm,0,http,0,2,0,0,0,0,0,0,0,0,2
1009,www.penguin.net.nz,0,0,/,0,http,0,2,0,1,0,1,0,0,0,0,2
1010,www.bluemoon.net,0,0,/~opus/nframe/penguin.html,0,http,0,2,0,0,0,0,0,0,0,0,2
1011,octopus.gma.org,0,0,/surfing/antarctica/penguin.html,0,http,0,2,2,0,0,1,0,0,0,0,2
1012,www.antarcticconnection.com,0,0,/antarctic/wildlife/penguins/index.shtml,0,http,0,2,2,0,0,0,0,0,0,0,2
1013,www.penguins.cl,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
1014,www.falklands.net,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
1015,englishnf.pinguins.info,0,0,/,0,http,0,0,0,0,0,0,0,0,1,0,2
1016,www.gdargaud.net,0,0,/antarctica/penguins.html,0,http,0,2,0,0,0,1,0,0,0,0,2
1017,www.adelie.pwp.blueyonder.co.uk,0,0,/,0,http,0,1,0,0,0,0,0,0,0,0,2
